id,title,artist,rights,genre,Department,tags,notes,caption,object_name
436190,Louis-Félix Amiel (1802–1864),Eugène Devéria,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 24 x 19 3/4 in. (61 x 50.2 cm); 1837; European Paintings; Louis-Félix Amiel (1802–1864) is a Unknown Painting by the Unknown artist Eugène Devéria. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 24 x 19 3/4 in. (61 x 50.2 cm), the work is classified as Paintings and was created in 1837.",a painting of a man with a mustache,man
436213,"Portrait of a Woman, Said to be Madame Charles Simon Favart (Marie Justine Benoîte Duronceray, 1727–1772)",François Hubert Drouais,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 31 1/2 x 25 1/2 in. (80 x 64.8 cm); 1757; European Paintings; Portrait of a Woman, Said to be Madame Charles Simon Favart (Marie Justine Benoîte Duronceray, 1727–1772) is a Unknown Painting by the Unknown artist François Hubert Drouais. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 31 1/2 x 25 1/2 in. (80 x 64.8 cm), the work is classified as Paintings and was created in 1757.",a painting of a woman playing the piano,woman
436214,"Marie Rinteau, called Mademoiselle de Verrières",François Hubert Drouais,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 45 1/2 x 34 5/8 in. (115.6 x 87.9 cm); 1761; European Paintings; Marie Rinteau, called Mademoiselle de Verrières is a Unknown Painting by the Unknown artist François Hubert Drouais. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 45 1/2 x 34 5/8 in. (115.6 x 87.9 cm), the work is classified as Paintings and was created in 1761.",a painting of a woman in a white dress,woman
436215,Madame Sophie de France (1734–1782),François Hubert Drouais,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 25 5/8 x 20 7/8 in. (65.1 x 53 cm); 1762; European Paintings; Madame Sophie de France (1734–1782) is a Unknown Painting by the Unknown artist François Hubert Drouais. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 25 5/8 x 20 7/8 in. (65.1 x 53 cm), the work is classified as Paintings and was created in 1762.",a painting of a woman with a cat,woman
436216,Portrait of a Young Woman as a Vestal Virgin,François Hubert Drouais,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 31 1/2 × 25 1/8 in. (80 × 63.8 cm); 1767; European Paintings; Portrait of a Young Woman as a Vestal Virgin is a Unknown Painting by the Unknown artist François Hubert Drouais. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 31 1/2 × 25 1/8 in. (80 × 63.8 cm), the work is classified as Paintings and was created in 1767.",a painting of a young girl holding a flower,woman
436217,Boy with a Black Spaniel,François Hubert Drouais,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; Oval, 25 3/8 x 21 in. (64.5 x 53.3 cm); ca. 1767; European Paintings; Boy with a Black Spaniel is a Unknown Painting by the Unknown artist François Hubert Drouais. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring Oval, 25 3/8 x 21 in. (64.5 x 53.3 cm), the work is classified as Paintings and was created in ca. 1767.",a painting of a boy holding a dog,man
436248,A Young Woman in a Landscape,Dutch Painter,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 26 x 19 7/8 in. (66 x 50.5 cm); Unknown; European Paintings; A Young Woman in a Landscape is a Unknown Painting by the Unknown artist Dutch Painter. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 26 x 19 7/8 in. (66 x 50.5 cm), the work is classified as Paintings .",a painting of a woman in a black dress,woman
436252,"James Stuart (1612–1655), Duke of Richmond and Lennox",Anthony van Dyck,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 85 x 50 1/4 in. (215.9 x 127.6 cm); ca. 1633–35; European Paintings; James Stuart (1612–1655), Duke of Richmond and Lennox is a Unknown Painting by the Unknown artist Anthony van Dyck. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 85 x 50 1/4 in. (215.9 x 127.6 cm), the work is classified as Paintings and was created in ca. 1633–35.",a painting of a boy with a dog,man
436253,Lucas van Uffel (died 1637),Anthony van Dyck,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 49 x 39 5/8 in. (124.5 x 100.6 cm); ca. 1622; European Paintings; Lucas van Uffel (died 1637) is a Unknown Painting by the Unknown artist Anthony van Dyck. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 49 x 39 5/8 in. (124.5 x 100.6 cm), the work is classified as Paintings and was created in ca. 1622.",a painting of a man in a black coat,man
436254,Portrait of a Man,Anthony van Dyck,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 41 3/4 x 28 5/8 in. (106 x 72.7 cm); ca. 1618; European Paintings; Portrait of a Man is a Unknown Painting by the Unknown artist Anthony van Dyck. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 41 3/4 x 28 5/8 in. (106 x 72.7 cm), the work is classified as Paintings and was created in ca. 1618.",a painting of a man with a book,man
436255,"Portrait of a Woman, Called the Marchesa Durazzo",Anthony van Dyck,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 44 5/8 x 37 3/4 in. (113.3 x 95.9 cm); probably ca. 1622–25; European Paintings; Portrait of a Woman, Called the Marchesa Durazzo is a Unknown Painting by the Unknown artist Anthony van Dyck. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 44 5/8 x 37 3/4 in. (113.3 x 95.9 cm), the work is classified as Paintings and was created in probably ca. 1622–25.",a painting of a woman in a black dress,woman
436256,"Robert Rich (1587–1658), Second Earl of Warwick",Anthony van Dyck,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 81 7/8 x 50 3/8 in. (208 x 128 cm), with added strip of 2 1/8 in. (5.4 cm) at top; ca. 1632–35; European Paintings; Robert Rich (1587–1658), Second Earl of Warwick is a Unknown Painting by the Unknown artist Anthony van Dyck. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 81 7/8 x 50 3/8 in. (208 x 128 cm), with added strip of 2 1/8 in. (5.4 cm) at top, the work is classified as Paintings and was created in ca. 1632–35.",a painting of a man in a red coat,man
436257,Saint Rosalie Interceding for the Plague-stricken of Palermo,Anthony van Dyck,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 39 1/4 x 29 in. (99.7 x 73.7 cm); 1624; European Paintings; Saint Rosalie Interceding for the Plague-stricken of Palermo is a Unknown Painting by the Unknown artist Anthony van Dyck. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 39 1/4 x 29 in. (99.7 x 73.7 cm), the work is classified as Paintings and was created in 1624.",a painting of a woman surrounded by angels,woman
436258,Self-Portrait,Anthony van Dyck,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 47 1/8 x 34 5/8 in. (119.7 x 87.9 cm); ca. 1620–21; European Paintings; Self-Portrait is a Unknown Painting by the Unknown artist Anthony van Dyck. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 47 1/8 x 34 5/8 in. (119.7 x 87.9 cm), the work is classified as Paintings and was created in ca. 1620–21.",a painting of a man in a black coat,man
436260,Study Head of an Old Man with a White Beard,Anthony van Dyck,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 26 x 20 1/4 in. (66 x 51.4 cm); ca. 1617–20; European Paintings; Study Head of an Old Man with a White Beard is a Unknown Painting by the Unknown artist Anthony van Dyck. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 26 x 20 1/4 in. (66 x 51.4 cm), the work is classified as Paintings and was created in ca. 1617–20.",a painting of a man with a beard,man
436261,Virgin and Child,Anthony van Dyck,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 25 1/4 x 19 1/2 in. (64.1 x 49.5 cm); ca. 1620; European Paintings; Virgin and Child is a Unknown Painting by the Unknown artist Anthony van Dyck. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 25 1/4 x 19 1/2 in. (64.1 x 49.5 cm), the work is classified as Paintings and was created in ca. 1620.",a painting of a woman holding a baby,woman
436262,Virgin and Child with Saint Catherine of Alexandria,Anthony van Dyck,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 43 x 35 3/4 in. (109.2 x 90.8 cm); with added strips 44 1/8 x 37 in. (112.1 x 94 cm); ca. 1630; European Paintings; Virgin and Child with Saint Catherine of Alexandria is a Unknown Painting by the Unknown artist Anthony van Dyck. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 43 x 35 3/4 in. (109.2 x 90.8 cm); with added strips 44 1/8 x 37 in. (112.1 x 94 cm), the work is classified as Paintings and was created in ca. 1630.",a painting of three women holding a baby,woman
436292,Still Life with Roses and Fruit,Henri Fantin-Latour,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 13 5/8 x 16 3/8 in. (34.6 x 41.6 cm); 1863; European Paintings; Still Life with Roses and Fruit is a Unknown Painting by the Unknown artist Henri Fantin-Latour. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 13 5/8 x 16 3/8 in. (34.6 x 41.6 cm), the work is classified as Paintings and was created in 1863.",a painting of a vase of flowers and a pear,vase
436293,Still Life with Flowers and Fruit,Henri Fantin-Latour,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 28 3/4 x 23 5/8 in. (73 x 60 cm); 1866; European Paintings; Still Life with Flowers and Fruit is a Unknown Painting by the Unknown artist Henri Fantin-Latour. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 28 3/4 x 23 5/8 in. (73 x 60 cm), the work is classified as Paintings and was created in 1866.",a painting of a basket of fruit and flowers,basket
436332,Saint Roch,Francesco Francia,CC0-1.0,Paintings,European Paintings,,"Painting, altarpiece; Unknown; Unknown; Tempera on wood; 85 1/4 x 59 3/8 in. (216.5 x 150.8 cm); 1502; European Paintings; Saint Roch is a Unknown Painting, altarpiece by the Unknown artist Francesco Francia. This piece, part of the European Paintings collection, is crafted using Tempera on wood. Measuring 85 1/4 x 59 3/8 in. (216.5 x 150.8 cm), the work is classified as Paintings and was created in 1502.",a painting of a man holding a cross,man
436334,Madonna and Child,Francesco Francia,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 24 x 18 1/8 in. (61 x 46 cm); 1490s; European Paintings; Madonna and Child is a Unknown Painting by the Unknown artist Francesco Francia. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 24 x 18 1/8 in. (61 x 46 cm), the work is classified as Paintings and was created in 1490s.",a painting of a woman holding a baby,woman
436335,Madonna and Child with Saints Francis and Jerome,Francesco Francia,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Tempera on wood; Overall 29 1/2 x 22 3/8 in. (74.9 x 56.8 cm); painted surface 27 1/2 x 22 1/4 in. (69.9 x 56.5 cm); 1500–10; European Paintings; Madonna and Child with Saints Francis and Jerome is a Unknown Painting by the Unknown artist Francesco Francia. This piece, part of the European Paintings collection, is crafted using Tempera on wood. Measuring Overall 29 1/2 x 22 3/8 in. (74.9 x 56.8 cm); painted surface 27 1/2 x 22 1/4 in. (69.9 x 56.5 cm), the work is classified as Paintings and was created in 1500–10.",a painting of a woman holding a baby,woman
436428,The Trinity,Agnolo Gaddi,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Tempera on wood, gold ground; Overall, with arched top, 53 1/2 x 28 3/4 in. (135.9 x 73 cm); painted surface 51 1/8 x 27 7/8 in. (129.9 x 70.8 cm); ca. 1390–96; European Paintings; The Trinity is a Unknown Painting by the Unknown artist Agnolo Gaddi. This piece, part of the European Paintings collection, is crafted using Tempera on wood, gold ground. Measuring Overall, with arched top, 53 1/2 x 28 3/4 in. (135.9 x 73 cm); painted surface 51 1/8 x 27 7/8 in. (129.9 x 70.8 cm), the work is classified as Paintings and was created in ca. 1390–96.",a painting of jesus on the cross,jesus
436431,Charles Rousseau Burney (1747–1819),Thomas Gainsborough,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 30 1/4 x 25 1/8 in. (76.8 x 63.8 cm); ca. 1780; European Paintings; Charles Rousseau Burney (1747–1819) is a Unknown Painting by the Unknown artist Thomas Gainsborough. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 1/4 x 25 1/8 in. (76.8 x 63.8 cm), the work is classified as Paintings and was created in ca. 1780.",a painting of a man in a red jacket,man
436446,Two Tahitian Women,Paul Gauguin,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 37 x 28 1/2 in. (94 x 72.4 cm); 1899; European Paintings; Two Tahitian Women is a Unknown Painting by the Unknown artist Paul Gauguin. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 37 x 28 1/2 in. (94 x 72.4 cm), the work is classified as Paintings and was created in 1899.",two women holding a plate of fruit,woman
436449,The Siesta,Paul Gauguin,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 35 x 45 3/4 in. (88.9 x 116.2 cm); ca. 1892–94; European Paintings; The Siesta is a Unknown Painting by the Unknown artist Paul Gauguin. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 35 x 45 3/4 in. (88.9 x 116.2 cm), the work is classified as Paintings and was created in ca. 1892–94.",a painting of a group of people sitting on a deck,person
436454,Alfred Dedreux (1810–1860) as a Child,Théodore Gericault,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 18 x 15 in. (45.7 x 38.1 cm); ca. 1819–20; European Paintings; Alfred Dedreux (1810–1860) as a Child is a Unknown Painting by the Unknown artist Théodore Gericault. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 18 x 15 in. (45.7 x 38.1 cm), the work is classified as Paintings and was created in ca. 1819–20.",a painting of a boy sitting on a rock,man
436472,Portrait of a Man in Profile,Italian Painter,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 13 1/4 x 10 1/2 in. (33.7 x 26.7 cm); Unknown; European Paintings; Portrait of a Man in Profile is a Unknown Painting by the Unknown artist Italian Painter. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 13 1/4 x 10 1/2 in. (33.7 x 26.7 cm), the work is classified as Paintings .",a painting of a man wearing a hat,man
436498,The Man of Sorrows,Michele Giambono (Michele Giovanni Bono),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Tempera and gold on wood; Overall, with engaged frame, 21 3/4 x 15 3/4 in. (54.9 x 38.7 cm); painted surface 18 1/2 x 12 1/4 in. (47 x 31.1 cm); ca. 1430; European Paintings; The Man of Sorrows is a Unknown Painting by the Unknown artist Michele Giambono (Michele Giovanni Bono). This piece, part of the European Paintings collection, is crafted using Tempera and gold on wood. Measuring Overall, with engaged frame, 21 3/4 x 15 3/4 in. (54.9 x 38.7 cm); painted surface 18 1/2 x 12 1/4 in. (47 x 31.1 cm), the work is classified as Paintings and was created in ca. 1430.",a painting of a man with a cross on his chest,man
436521,Portrait of a Man,Hugo van der Goes,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Oval, overall 12 1/2 x 10 1/2 in. (31.8 x 26.7 cm); painted surface 12 1/2 x 10 1/4 in. (31.8 x 26 cm); ca. 1475; European Paintings; Portrait of a Man is a Unknown Painting by the Unknown artist Hugo van der Goes. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Oval, overall 12 1/2 x 10 1/2 in. (31.8 x 26.7 cm); painted surface 12 1/2 x 10 1/4 in. (31.8 x 26 cm), the work is classified as Paintings and was created in ca. 1475.",a painting of a man with a black hat,man
436522,A Benedictine Monk,Hugo van der Goes,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Overall 9 7/8 x 7 3/8 in. (25.1 x 18.7 cm), with added strip of 3/4 in. (1.9 cm) at right; Unknown; European Paintings; A Benedictine Monk is a Unknown Painting by the Unknown artist Hugo van der Goes. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Overall 9 7/8 x 7 3/8 in. (25.1 x 18.7 cm), with added strip of 3/4 in. (1.9 cm) at right, the work is classified as Paintings .",a painting of a man in a black coat,man
436529,"L'Arlésienne: Madame Joseph-Michel Ginoux (Marie Julien, 1848–1911)",Vincent van Gogh,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 36 × 29 in. (91.4 × 73.7 cm); 1888–89; European Paintings; L'Arlésienne: Madame Joseph-Michel Ginoux (Marie Julien, 1848–1911) is a Unknown Painting by the Unknown artist Vincent van Gogh. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 36 × 29 in. (91.4 × 73.7 cm)
, the work is classified as Paintings and was created in 1888–89.",a painting of a woman sitting at a table,woman
436530,Oleanders,Vincent van Gogh,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 23 3/4 x 29 in. (60.3 x 73.7 cm); 1888; European Paintings; Oleanders is a Unknown Painting by the Unknown artist Vincent van Gogh. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 23 3/4 x 29 in. (60.3 x 73.7 cm), the work is classified as Paintings and was created in 1888.",a painting of a vase of flowers on a table,vase
436532,Self-Portrait with a Straw Hat (obverse: The Potato Peeler),Vincent van Gogh,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 16 x 12 1/2 in. (40.6 x 31.8 cm); 1887; European Paintings; Self-Portrait with a Straw Hat (obverse: The Potato Peeler) is a Unknown Painting by the Unknown artist Vincent van Gogh. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 16 x 12 1/2 in. (40.6 x 31.8 cm), the work is classified as Paintings and was created in 1887.",vincent van gogh van gogh van gogh van gogh van gogh van gogh van gogh van gogh van gogh van gogh,vincent
436534,Roses,Vincent van Gogh,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 36 5/8 x 29 1/8 in. (93 x 74 cm); 1890; European Paintings; Roses is a Unknown Painting by the Unknown artist Vincent van Gogh. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 36 5/8 x 29 1/8 in. (93 x 74 cm), the work is classified as Paintings and was created in 1890.",a painting of a vase of white flowers,vase
436538,Portrait of a Man,Jan Gossart (called Mabuse),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 18 1/2 x 13 3/4 in. (47 x 34.9 cm); ca. 1520–25; European Paintings; Portrait of a Man is a Unknown Painting by the Unknown artist Jan Gossart (called Mabuse). This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 18 1/2 x 13 3/4 in. (47 x 34.9 cm), the work is classified as Paintings and was created in ca. 1520–25.",a painting of a man in a black hat,man
436539,Virgin and Child,Jan Gossart (called Mabuse),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Overall 17 7/8 x 13 5/8 in. (45.4 x 34.6 cm); painted surface 17 1/4 x 13 in. (43.8 x 33 cm); Unknown; European Paintings; Virgin and Child is a Unknown Painting by the Unknown artist Jan Gossart (called Mabuse). This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Overall 17 7/8 x 13 5/8 in. (45.4 x 34.6 cm); painted surface 17 1/4 x 13 in. (43.8 x 33 cm), the work is classified as Paintings .",a painting of a woman holding a baby,woman
436541,Sebastián Martínez y Pérez (1747–1800),Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 36 5/8 x 26 5/8 in. (93 x 67.6 cm); 1792; European Paintings; Sebastián Martínez y Pérez (1747–1800) is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 36 5/8 x 26 5/8 in. (93 x 67.6 cm), the work is classified as Paintings and was created in 1792.",a painting of a man sitting on a chair,man
436542,"Ignacio Garcini y Queralt (1752–1825), Brigadier of Engineers",Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 41 x 32 3/4 in. (104.1 x 83.2 cm); 1804; European Paintings; Ignacio Garcini y Queralt (1752–1825), Brigadier of Engineers is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 41 x 32 3/4 in. (104.1 x 83.2 cm), the work is classified as Paintings and was created in 1804.",a painting of a man in uniform,man
436543,Josefa de Castilla Portugal y van Asbrock de Garcini (1775–about 1850),Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 41 x 32 3/8 in. (104.1 x 82.2 cm); 1804; European Paintings; Josefa de Castilla Portugal y van Asbrock de Garcini (1775–about 1850) is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 41 x 32 3/8 in. (104.1 x 82.2 cm), the work is classified as Paintings and was created in 1804.",a painting of a woman in a white dress,woman
436544,"Tiburcio Pérez y Cuervo (1785/86–1841), the Architect",Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 40 1/4 x 32 in. (102.2 x 81.3 cm); 1820; European Paintings; Tiburcio Pérez y Cuervo (1785/86–1841), the Architect is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 40 1/4 x 32 in. (102.2 x 81.3 cm), the work is classified as Paintings and was created in 1820.",a painting of a boy in a black vest,man
436545,Manuel Osorio Manrique de Zuñiga (1784–1792),Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 50 x 40 in. (127 x 101.6 cm); 1787–88; European Paintings; Manuel Osorio Manrique de Zuñiga (1784–1792) is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 50 x 40 in. (127 x 101.6 cm), the work is classified as Paintings and was created in 1787–88.",a painting of a boy with a cat and a bird,man
436546,"José Costa y Bonells (died l870), Called Pepito",Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 41 3/8  x 33 1/4 in. (105.1 x 84.5 cm); ca. 1810; European Paintings; José Costa y Bonells (died l870), Called Pepito is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 41 3/8  x 33 1/4 in. (105.1 x 84.5 cm), the work is classified as Paintings and was created in ca. 1810.",a painting of a boy in a green jacket,man
436547,Narcisa Barañana de Goicoechea,Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 44 1/4 x 30 3/4 in. (112.4 x 78.1 cm); Unknown; European Paintings; Narcisa Barañana de Goicoechea is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 44 1/4 x 30 3/4 in. (112.4 x 78.1 cm), the work is classified as Paintings .",a painting of a woman in a black dress,woman
436573,Cardinal Fernando Niño de Guevara (1541–1609),El Greco (Domenikos Theotokopoulos),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 67 1/4 x 42 1/2in. (170.8 x 108cm); ca. 1600; European Paintings; Cardinal Fernando Niño de Guevara (1541–1609) is a Unknown Painting by the Unknown artist El Greco (Domenikos Theotokopoulos). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 67 1/4 x 42 1/2in. (170.8 x 108cm), the work is classified as Paintings and was created in ca. 1600.",a painting of a man in a red robe,man
436576,The Vision of Saint John,El Greco (Domenikos Theotokopoulos),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 87 1/2 x 76 in. (222.3 x 193 cm); with added strips 88 1/2 x 78 1/2 in. (224.8 x 199.4 cm) [top truncated]; ca. 1608–14; European Paintings; The Vision of Saint John is a Unknown Painting by the Unknown artist El Greco (Domenikos Theotokopoulos). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 87 1/2 x 76 in. (222.3 x 193 cm); with added strips 88 1/2 x 78 1/2 in. (224.8 x 199.4 cm) [top truncated], the work is classified as Paintings and was created in ca. 1608–14.",a painting of a woman and two men,woman
436582,Head of a Young Woman,Jean-Baptiste Greuze,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 16 1/8 x 12 3/4 in. (41 x 32.4 cm); possibly 1780s; European Paintings; Head of a Young Woman is a Unknown Painting by the Unknown artist Jean-Baptiste Greuze. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 16 1/8 x 12 3/4 in. (41 x 32.4 cm), the work is classified as Paintings and was created in possibly 1780s.",a painting of a woman with a veil,woman
436583,Study of a Woman’s Head,Jean-Baptiste Greuze,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 18 1/2 x 16 in. (47 x 40.6 cm); ca. 1780; European Paintings; Study of a Woman’s Head is a Unknown Painting by the Unknown artist Jean-Baptiste Greuze. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 18 1/2 x 16 in. (47 x 40.6 cm), the work is classified as Paintings and was created in ca. 1780.",a painting of a woman with a head scarf,woman
436584,"Madame Jean-Baptiste Nicolet (Anne Antoinette Desmoulins, 1743–1817)",Jean-Baptiste Greuze,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 25 1/4 x 21 in. (64.1 x 53.3 cm); late 1780s; European Paintings; Madame Jean-Baptiste Nicolet (Anne Antoinette Desmoulins, 1743–1817) is a Unknown Painting by the Unknown artist Jean-Baptiste Greuze. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 25 1/4 x 21 in. (64.1 x 53.3 cm), the work is classified as Paintings and was created in late 1780s.",a painting of a man in a black suit and white shirt,man
436586,Princess Varvara Nikolaevna Gagarina (1762–1802),Jean-Baptiste Greuze,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; Oval, 31 1/2 x 25 in. (80 x 63.5 cm); ca. 1780–82; European Paintings; Princess Varvara Nikolaevna Gagarina (1762–1802) is a Unknown Painting by the Unknown artist Jean-Baptiste Greuze. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring Oval, 31 1/2 x 25 in. (80 x 63.5 cm), the work is classified as Paintings and was created in ca. 1780–82.",a painting of a woman holding a cat,woman
436587,Jean Jacques Caffiéri (1725–1792),Jean-Baptiste Greuze,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; Oval, 25 1/4 x 20 3/4 in. (64.1 x 52.7 cm); ca. 1765; European Paintings; Jean Jacques Caffiéri (1725–1792) is a Unknown Painting by the Unknown artist Jean-Baptiste Greuze. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring Oval, 25 1/4 x 20 3/4 in. (64.1 x 52.7 cm), the work is classified as Paintings and was created in ca. 1765.",a painting of a man in a black coat,man
